entry,at,order
"""David @ 8izogiVoS9"" shows a 7♣, 10♦.",2023-03-24T11:31:14.011Z,167965747401100
"""Justin @ lwkUkonLdX"" shows a 2♥, 3♦.",2023-03-24T11:31:12.810Z,167965747281000
"-- ending hand #856 --",2023-03-24T11:31:11.739Z,167965747173902
"""Justin @ lwkUkonLdX"" collected 2.00 from pot",2023-03-24T11:31:11.739Z,167965747173901
"Uncalled bet of 1.00 returned to ""Justin @ lwkUkonLdX""",2023-03-24T11:31:11.739Z,167965747173900
"""David @ 8izogiVoS9"" folds",2023-03-24T11:31:10.888Z,167965747088800
"""Justin @ lwkUkonLdX"" posts a big blind of 2.00",2023-03-24T11:30:34.857Z,167965743485705
"""David @ 8izogiVoS9"" posts a small blind of 1.00",2023-03-24T11:30:34.857Z,167965743485704
"Player stacks: #4 ""David @ 8izogiVoS9"" (699.12) | #6 ""Justin @ lwkUkonLdX"" (494.10)",2023-03-24T11:30:34.857Z,167965743485701
"-- starting hand #856 (id: ukdq3agjumqg)  (No Limit Texas Hold'em) (dealer: ""David @ 8izogiVoS9"") --",2023-03-24T11:30:34.857Z,167965743485700
"-- ending hand #855 --",2023-03-24T11:30:21.454Z,167965742145402
"""David @ 8izogiVoS9"" collected 25.00 from pot",2023-03-24T11:30:21.454Z,167965742145401
"Uncalled bet of 18.75 returned to ""David @ 8izogiVoS9""",2023-03-24T11:30:21.454Z,167965742145400
"""Justin @ lwkUkonLdX"" folds",2023-03-24T11:30:20.607Z,167965742060700
"""David @ 8izogiVoS9"" bets 18.75",2023-03-24T11:30:13.196Z,167965741319600
"River: 4♠, J♦, 8♦, 6♦ [8♥]",2023-03-24T11:30:09.175Z,167965740917500
"""Justin @ lwkUkonLdX"" checks",2023-03-24T11:30:08.285Z,167965740828500
"""David @ 8izogiVoS9"" checks",2023-03-24T11:29:45.572Z,167965738557200
"Turn: 4♠, J♦, 8♦ [6♦]",2023-03-24T11:29:43.793Z,167965738379300
"""David @ 8izogiVoS9"" calls 7.50",2023-03-24T11:29:42.956Z,167965738295600
"""Justin @ lwkUkonLdX"" bets 7.50",2023-03-24T11:29:36.854Z,167965737685400
"""David @ 8izogiVoS9"" checks",2023-03-24T11:29:22.080Z,167965736208000
"Flop:  [4♠, J♦, 8♦]",2023-03-24T11:29:20.765Z,167965736076500
"""David @ 8izogiVoS9"" calls 5.00",2023-03-24T11:29:19.948Z,167965735994800
"""Justin @ lwkUkonLdX"" raises to 5.00",2023-03-24T11:29:18.757Z,167965735875700
"""David @ 8izogiVoS9"" posts a big blind of 2.00",2023-03-24T11:29:10.896Z,167965735089605
"""Justin @ lwkUkonLdX"" posts a small blind of 1.00",2023-03-24T11:29:10.896Z,167965735089604
"Player stacks: #4 ""David @ 8izogiVoS9"" (686.62) | #6 ""Justin @ lwkUkonLdX"" (506.60)",2023-03-24T11:29:10.896Z,167965735089601
"-- starting hand #855 (id: zdkw8ofzp9ng)  (No Limit Texas Hold'em) (dealer: ""Justin @ lwkUkonLdX"") --",2023-03-24T11:29:10.896Z,167965735089600
"-- ending hand #854 --",2023-03-24T11:29:07.961Z,167965734796102
"""Justin @ lwkUkonLdX"" collected 10.00 from pot",2023-03-24T11:29:07.961Z,167965734796101
"Uncalled bet of 15.00 returned to ""Justin @ lwkUkonLdX""",2023-03-24T11:29:07.961Z,167965734796100
"""David @ 8izogiVoS9"" folds",2023-03-24T11:29:07.123Z,167965734712300
"""Justin @ lwkUkonLdX"" raises to 20.00",2023-03-24T11:29:06.240Z,167965734624000
"""David @ 8izogiVoS9"" raises to 5.00",2023-03-24T11:28:54.682Z,167965733468200
"""Justin @ lwkUkonLdX"" posts a big blind of 2.00",2023-03-24T11:28:51.973Z,167965733197305
"""David @ 8izogiVoS9"" posts a small blind of 1.00",2023-03-24T11:28:51.973Z,167965733197304
"Player stacks: #4 ""David @ 8izogiVoS9"" (691.62) | #6 ""Justin @ lwkUkonLdX"" (501.60)",2023-03-24T11:28:51.973Z,167965733197301
"-- starting hand #854 (id: m9nrbgrskzc7)  (No Limit Texas Hold'em) (dealer: ""David @ 8izogiVoS9"") --",2023-03-24T11:28:51.973Z,167965733197300
"-- ending hand #853 --",2023-03-24T11:28:49.058Z,167965732905802
"""David @ 8izogiVoS9"" collected 10.00 from pot",2023-03-24T11:28:49.058Z,167965732905801
"Uncalled bet of 8.00 returned to ""David @ 8izogiVoS9""",2023-03-24T11:28:49.058Z,167965732905800
"""Justin @ lwkUkonLdX"" folds",2023-03-24T11:28:48.178Z,167965732817800
"""David @ 8izogiVoS9"" bets 8.00",2023-03-24T11:28:33.502Z,167965731350200
"Turn: 7♦, 5♦, J♥ [3♥]",2023-03-24T11:28:27.810Z,167965730781000
"""Justin @ lwkUkonLdX"" checks",2023-03-24T11:28:26.981Z,167965730698100
"""David @ 8izogiVoS9"" checks",2023-03-24T11:28:17.278Z,167965729727800
"Flop:  [7♦, 5♦, J♥]",2023-03-24T11:28:15.600Z,167965729560000
"""David @ 8izogiVoS9"" calls 5.00",2023-03-24T11:28:14.718Z,167965729471800
"""Justin @ lwkUkonLdX"" raises to 5.00",2023-03-24T11:28:12.076Z,167965729207600
"""David @ 8izogiVoS9"" posts a big blind of 2.00",2023-03-24T11:28:07.389Z,167965728738905
"""Justin @ lwkUkonLdX"" posts a small blind of 1.00",2023-03-24T11:28:07.389Z,167965728738904
"Player stacks: #4 ""David @ 8izogiVoS9"" (686.62) | #6 ""Justin @ lwkUkonLdX"" (506.60)",2023-03-24T11:28:07.389Z,167965728738901
"-- starting hand #853 (id: 4lmit9uzko51)  (No Limit Texas Hold'em) (dealer: ""Justin @ lwkUkonLdX"") --",2023-03-24T11:28:07.389Z,167965728738900
"-- ending hand #852 --",2023-03-24T11:28:01.358Z,167965728135803
"""Justin @ lwkUkonLdX"" shows a 4♠, K♣.",2023-03-24T11:28:01.358Z,167965728135802
"""David @ 8izogiVoS9"" collected 25.00 from pot with Pair, Q's (combination: Q♥, Q♦, J♥, 7♣, 5♠)",2023-03-24T11:28:01.358Z,167965728135801
"""David @ 8izogiVoS9"" shows a Q♥, 4♥.",2023-03-24T11:28:01.358Z,167965728135800
"""David @ 8izogiVoS9"" calls 7.50",2023-03-24T11:28:00.546Z,167965728054600
"""Justin @ lwkUkonLdX"" bets 7.50",2023-03-24T11:27:57.453Z,167965727745300
"River: 5♠, J♥, 3♦, 7♣ [Q♦]",2023-03-24T11:27:28.642Z,167965724864200
"""David @ 8izogiVoS9"" checks",2023-03-24T11:27:27.742Z,167965724774200
"""Justin @ lwkUkonLdX"" checks",2023-03-24T11:27:24.967Z,167965724496700
"Turn: 5♠, J♥, 3♦ [7♣]",2023-03-24T11:27:07.087Z,167965722708700
"""David @ 8izogiVoS9"" checks",2023-03-24T11:27:06.257Z,167965722625700
"""Justin @ lwkUkonLdX"" checks",2023-03-24T11:27:02.560Z,167965722256000
"Flop:  [5♠, J♥, 3♦]",2023-03-24T11:27:00.481Z,167965722048100
"""Justin @ lwkUkonLdX"" calls 5.00",2023-03-24T11:26:59.679Z,167965721967900
"""David @ 8izogiVoS9"" raises to 5.00",2023-03-24T11:26:48.104Z,167965720810400
"""Justin @ lwkUkonLdX"" posts a big blind of 2.00",2023-03-24T11:26:46.179Z,167965720617905
